"","YEAR","PID","CLASS_TYPE","AREA","FRAC","PROX","ENN","CLASS_NAME"
"254010",1990,120298,"cls_1",4.7978,1.0877,59.9556,71.4424,"Forest"
"254011",1990,120299,"cls_1",3.3686,1.1492,7.2174,225.9206,"Forest"
"254012",1990,120316,"cls_1",1.0208,1.0509,3.9272,289.3196,"Forest"
"254013",1990,120321,"cls_1",0.8166,1.0473,12.3078,71.4424,"Forest"
"254014",1990,120322,"cls_1",0.7146,1.0283,10.9851,557.9828,"Forest"
"254015",1990,120328,"cls_1",1.1229,1.1085,12.2173,448.4396,"Forest"
"254016",1990,120329,"cls_1",3.4707,1.083,20.4851,225.9206,"Forest"
"254017",1990,120331,"cls_1",4.6957,1.1061,57.4718,127.8,"Forest"
"254018",1990,120335,"cls_1",0.4083,1.0975,537.2676,90.3682,"Forest"
"254019",1990,120347,"cls_1",1.0208,1.1388,13.2857,95.85,"Forest"
"254020",1990,120353,"cls_1",0.1021,1,9.8102,71.4424,"Forest"
"254021",1990,120354,"cls_1",0.1021,1,192.4437,71.4424,"Forest"
"254022",1990,120355,"cls_1",2.0416,1.1294,12.2774,225.9206,"Forest"
"254023",1990,120356,"cls_1",2.8582,1.0545,112.5886,63.9,"Forest"
"254024",1990,120357,"cls_1",0.1021,1,3.0714,257.5891,"Forest"
"254025",1990,120363,"cls_1",0.1021,1,708.1137,71.4424,"Forest"
"254026",1990,120366,"cls_1",1.7354,1.1226,152245.6934,63.9,"Forest"
"254027",1990,120372,"cls_1",1.8374,1.1415,5.1353,191.7,"Forest"
"254028",1990,120373,"cls_1",0.8166,1.0473,3.4044,416.577,"Forest"
"254029",1990,120374,"cls_1",1.5312,1.0909,11.6118,448.4396,"Forest"
"254030",1990,120382,"cls_1",1.1229,1.1271,3737.2521,271.1047,"Forest"
"254031",1990,120392,"cls_1",48.5902,1.2104,233.8958,63.9,"Forest"
"254032",1990,120394,"cls_1",1.327,1.0689,267.8338,71.4424,"Forest"
"254033",1990,120395,"cls_1",13.1684,1.1885,10.6881,274.8443,"Forest"
"254034",1990,120401,"cls_1",1.1229,1.088,1646.7598,131.7332,"Forest"
"254035",1990,120409,"cls_1",0.1021,1,4659.1448,71.4424,"Forest"
"254036",1990,120420,"cls_1",2.9603,1.1297,14.7417,90.3682,"Forest"
"254037",1990,120421,"cls_1",2.6541,1.0758,133.2357,63.9,"Forest"
"254038",1990,120422,"cls_1",0.1021,1,19.3626,63.9,"Forest"
"254039",1990,120433,"cls_1",2.0416,1.0592,79.6587,90.3682,"Forest"
"254040",1990,120434,"cls_1",1.327,1.1242,120.3783,159.75,"Forest"
"254041",1990,120436,"cls_1",0.8166,1.0769,3.0906,992.5091,"Forest"
"254042",1990,120438,"cls_1",1.5312,1.0909,5.8098,677.7618,"Forest"
"254043",1990,120440,"cls_1",2.6541,1.0622,9.3159,214.3271,"Forest"
"254044",1990,120448,"cls_1",0.4083,1.0537,7.2685,162.9137,"Forest"
"254045",1990,120449,"cls_1",1.7354,1.1358,133.5887,63.9,"Forest"
"254046",1990,120450,"cls_1",0.7146,1.0932,9.1799,131.7332,"Forest"
"254047",1990,120451,"cls_1",1.1229,1.0402,11.8818,180.7365,"Forest"
"254048",1990,120452,"cls_1",1.1229,1.0654,14.8951,142.8847,"Forest"
"254049",1990,120453,"cls_1",5.104,1.0639,7.0422,505.1739,"Forest"
"254050",1990,120454,"cls_1",0.8166,1.0473,4.4777,202.0695,"Forest"
"254051",1990,120459,"cls_1",4.2874,1.1232,24642.1989,71.4424,"Forest"
"254052",1990,120460,"cls_1",0.9187,1.0889,21908.9159,135.5524,"Forest"
"254053",1990,120464,"cls_1",0.1021,1,370.7974,95.85,"Forest"
"254054",1990,120476,"cls_1",0.7146,1.1197,29.9715,71.4424,"Forest"
"254055",1990,120477,"cls_1",27.2554,1.2336,110.8191,63.9,"Forest"
"254056",1990,120478,"cls_1",6.4311,1.0589,4.3403,63.9,"Forest"
"254057",1990,120479,"cls_1",0.7146,1.0631,3.4229,447.3,"Forest"
"254058",1990,120480,"cls_1",2.6541,1.0477,5.8814,127.8,"Forest"
"254059",1990,120490,"cls_1",1.1229,1.088,139.3782,71.4424,"Forest"
"254060",1990,120497,"cls_1",1.0208,1.0509,14.0886,95.85,"Forest"
"254061",1990,120500,"cls_1",11.7392,1.1151,530.0364,71.4424,"Forest"
"254062",1990,120516,"cls_1",0.9187,1.0889,5.4174,162.9137,"Forest"
"254063",1990,120533,"cls_1",3.3686,1.1063,329.053,319.5,"Forest"
"254064",1990,120534,"cls_1",0.6125,1.0047,324.0296,95.85,"Forest"
"254065",1990,120536,"cls_1",0.1021,1,1.8014,90.3682,"Forest"
"254066",1990,120539,"cls_1",0.9187,1.063,8.0273,101.0348,"Forest"
"254067",1990,120540,"cls_1",3.4707,1.0605,12.051,180.7365,"Forest"
"254068",1990,120541,"cls_1",2.2458,1.1511,13.3371,497.0254,"Forest"
"254069",1990,120542,"cls_1",1.4291,1.0606,65.0879,180.7365,"Forest"
"254070",1990,120543,"cls_1",0.6125,1.0465,30.4056,180.7365,"Forest"
"254071",1990,120544,"cls_1",0.1021,1,5.4225,162.9137,"Forest"
"254072",1990,120545,"cls_1",3.2666,1.1674,13.201,142.8847,"Forest"
"254073",1990,120546,"cls_1",4.2874,1.0274,263.5916,71.4424,"Forest"
"254074",1990,120550,"cls_1",2.1437,1.085,173221.7499,71.4424,"Forest"
"254075",1990,120559,"cls_1",3.2666,1.0998,29.5623,63.9,"Forest"
"254076",1990,120574,"cls_1",16.6391,1.2077,33846.7359,71.4424,"Forest"
"254077",1990,120584,"cls_1",0.1021,1,1.8064,90.3682,"Forest"
"254078",1990,120588,"cls_1",1.6333,1.1154,3.5481,614.5705,"Forest"
"254079",1990,120589,"cls_1",10.8205,1.1387,63.9574,63.9,"Forest"
"254080",1990,120590,"cls_1",3.2666,1.0894,21.5936,162.9137,"Forest"
"254081",1990,120591,"cls_1",2.1437,1.085,8.0637,131.7332,"Forest"
"254082",1990,120592,"cls_1",62.371,1.1877,457.2773,63.9,"Forest"
"254083",1990,120593,"cls_1",11.0247,1.1128,13.0814,71.4424,"Forest"
"254084",1990,120594,"cls_1",0.9187,1.0338,7.6644,90.3682,"Forest"
"254085",1990,120595,"cls_1",1.327,1.0689,2.3811,274.8443,"Forest"
"254086",1990,120596,"cls_1",423.4289,1.1099,6.9952,131.7332,"Forest"
"254087",1990,120598,"cls_1",1.1229,1.088,173220.4011,71.4424,"Forest"
"254088",1990,120608,"cls_1",0.1021,1,628.7759,63.9,"Forest"
"254089",1990,120612,"cls_1",1.1229,1.1271,9.6378,214.3271,"Forest"
"254090",1990,120617,"cls_1",1.1229,1.0402,3.6085,426.2662,"Forest"
"254091",1990,120619,"cls_1",6.2269,1.1409,9.5939,90.3682,"Forest"
"254092",1990,120626,"cls_1",0.9187,1.063,629.0564,71.4424,"Forest"
"254093",1990,120645,"cls_1",0.9187,1.063,11.86,271.1047,"Forest"
"254094",1990,120647,"cls_1",0.2042,1.0155,12.9184,186.2989,"Forest"
"254095",1990,120648,"cls_1",0.1021,1,8.3143,274.8443,"Forest"
"254096",1990,120651,"cls_1",1.225,1.1641,793.7062,272.9809,"Forest"
"254097",1990,120666,"cls_1",11.3309,1.1185,61.3869,95.85,"Forest"
"254098",1990,120674,"cls_1",0.6125,1.1637,4.2121,1224.5648,"Forest"
"254099",1990,120675,"cls_1",32.6657,1.1826,46.3611,63.9,"Forest"
"254100",1990,120676,"cls_1",2.1437,1.1565,11.5157,71.4424,"Forest"
"254101",1990,120677,"cls_1",2.1437,1.0366,4.2634,289.3196,"Forest"
"254102",1990,120678,"cls_1",5.3082,1.1153,4.2664,159.75,"Forest"
"254103",1990,120679,"cls_1",2.6541,1.0758,5.8028,194.3443,"Forest"
"254104",1990,120691,"cls_1",10.208,1.1657,10.111,657.8908,"Forest"
"254105",1990,120693,"cls_1",0.7146,1.0932,5.349,944.013,"Forest"
"254106",1990,120694,"cls_1",3.0624,1.0609,7.9976,629.342,"Forest"
"254107",1990,120697,"cls_1",1.327,1.0467,3.7658,303.1043,"Forest"
"254108",1990,120698,"cls_1",0.1021,1,10.9855,71.4424,"Forest"
"254109",1990,120699,"cls_1",0.6125,1.1125,15.8792,339.6332,"Forest"
"254110",1990,120700,"cls_1",2.6541,1.0758,6.051,90.3682,"Forest"
"254111",1990,120701,"cls_1",0.3062,1.0358,76.9238,71.4424,"Forest"
"254112",1990,120704,"cls_1",2.4499,1.056,3011.3899,115.1974,"Forest"
"254113",1990,120705,"cls_1",1.4291,1.1835,1766.8105,63.9,"Forest"
"254114",1990,120707,"cls_1",0.4083,1.0537,567.9127,63.9,"Forest"
"254115",1990,120708,"cls_1",149.8538,1.1588,61.5265,63.9,"Forest"
"254116",1990,120713,"cls_1",0.8166,1.0473,5.2152,420.2366,"Forest"
"254117",1990,120714,"cls_1",7.5539,1.1751,28.0954,63.9,"Forest"
"254118",1990,120715,"cls_1",0.8166,1.0473,24.4627,131.7332,"Forest"
"254119",1990,120717,"cls_1",23.7847,1.1145,58.191,63.9,"Forest"
"254120",1990,120718,"cls_1",0.1021,1,358.969,71.4424,"Forest"
"254121",1990,120730,"cls_1",0.4083,1.0537,191.2228,115.1974,"Forest"
"254122",1990,120736,"cls_1",0.1021,1,13.0831,71.4424,"Forest"
"254123",1990,120737,"cls_1",1.327,1.0219,12.7588,90.3682,"Forest"
"254124",1990,120749,"cls_1",0.6125,1.0819,57.9558,71.4424,"Forest"
"254125",1990,120750,"cls_1",5.9207,1.1566,21.4601,63.9,"Forest"
"254126",1990,120751,"cls_1",0.2042,1.0155,6.2472,186.2989,"Forest"
"254127",1990,120752,"cls_1",2.4499,1.0843,12.3666,95.85,"Forest"
"254128",1990,120753,"cls_1",132.7043,1.1627,125.5424,63.9,"Forest"
"254129",1990,120766,"cls_1",0.7146,1.0631,39.6351,95.85,"Forest"
"254130",1990,120767,"cls_1",1.5312,1.0311,3.8991,714.4237,"Forest"
"254131",1990,120768,"cls_1",25.6221,1.1546,46.9115,71.4424,"Forest"
"254132",1990,120769,"cls_1",1.0208,1.0993,42.2192,90.3682,"Forest"
"254133",1990,120770,"cls_1",1.5312,1.1075,9.4231,204.5798,"Forest"
"254134",1990,120771,"cls_1",0.3062,1.0358,13.7801,71.4424,"Forest"
"254135",1990,120772,"cls_1",0.1021,1,16.8545,71.4424,"Forest"
"254136",1990,120773,"cls_1",7.7581,1.1238,92.0363,71.4424,"Forest"
"254137",1990,120778,"cls_1",0.6125,1.0465,99194.7317,63.9,"Forest"
"254138",1990,120793,"cls_1",0.7146,1.0283,38.6615,63.9,"Forest"
"254139",1990,120794,"cls_1",1.0208,1.1199,10.603,319.5,"Forest"
"254140",1990,120796,"cls_1",1.225,1.1337,10.4078,232.5995,"Forest"
"254141",1990,120797,"cls_1",1.9395,1.096,4.3142,364.286,"Forest"
"254142",1990,120805,"cls_1",3.3686,1.1063,1287.5012,63.9,"Forest"
"254143",1990,120809,"cls_1",0.6125,1.0465,65.7062,71.4424,"Forest"
"254144",1990,120818,"cls_1",2.0416,1.0903,16.7131,115.1974,"Forest"
"254145",1990,120819,"cls_1",0.1021,1,7.5514,63.9,"Forest"
"254146",1990,120820,"cls_1",1.225,1.078,14.8784,101.0348,"Forest"
"254147",1990,120821,"cls_1",1.0208,1.0993,10.0304,319.5,"Forest"
"254148",1990,120822,"cls_1",5.0019,1.0564,9.0322,415.35,"Forest"
"254149",1990,120823,"cls_1",6.5331,1.0944,31.0727,71.4424,"Forest"
"254150",1990,120824,"cls_1",0.9187,1.0338,4.5412,225.9206,"Forest"
"254151",1990,120825,"cls_1",1.9395,1.0471,3.3531,301.4157,"Forest"
"254152",1990,120826,"cls_1",0.9187,1.063,4.4548,194.3443,"Forest"
"254153",1990,120831,"cls_1",10.9226,1.0582,0.859,2515.9484,"Forest"
"254154",1990,120833,"cls_1",1.1229,1.0654,6670.7874,272.9809,"Forest"
"254155",1990,120850,"cls_1",1.6333,1.0657,21.0006,71.4424,"Forest"
"254156",1990,120851,"cls_1",1.4291,1.0606,2.5745,274.8443,"Forest"
"254157",1990,120858,"cls_1",4.4915,1.1027,1264.7878,101.0348,"Forest"
"254158",1990,120859,"cls_1",1.0208,1.0509,3635.4986,71.4424,"Forest"
"254159",1990,120860,"cls_1",0.8166,1.0473,43.754,101.0348,"Forest"
"254160",1990,120861,"cls_1",1.7354,1.059,11.8014,95.85,"Forest"
"254161",1990,120862,"cls_1",0.6125,1.0819,8.9775,383.4,"Forest"
"254162",1990,120868,"cls_1",25.418,1.1412,29.2782,71.4424,"Forest"
"254163",1990,120869,"cls_1",0.1021,1,7.5837,63.9,"Forest"
"254164",1990,120870,"cls_1",1.0208,1.0509,17.268,115.1974,"Forest"
"254165",1990,120871,"cls_1",0.7146,1.0283,6.5797,186.2989,"Forest"
"254166",1990,120873,"cls_1",0.4083,1.1346,6.6956,63.9,"Forest"
"254167",1990,120874,"cls_1",0.7146,1.0283,3.1858,287.55,"Forest"
"254168",1990,120878,"cls_1",0.6125,1.0465,215.2614,232.5995,"Forest"
"254169",1990,120882,"cls_1",0.7146,1.0283,23198.4236,71.4424,"Forest"
"254170",1990,120886,"cls_1",0.4083,1.0537,790.6475,63.9,"Forest"
"254171",1990,120893,"cls_1",8.6768,1.0735,40.2684,127.8,"Forest"
"254172",1990,120894,"cls_1",0.1021,1,39.4726,95.85,"Forest"
"254173",1990,120895,"cls_1",1.4291,1.0386,147.858,95.85,"Forest"
"254174",1990,120896,"cls_1",3.6749,1.0547,5.0466,159.75,"Forest"
"254175",1990,120897,"cls_1",0.6125,1.1125,95.4449,71.4424,"Forest"
"254176",1990,120899,"cls_1",20.7223,1.1666,1782.9834,272.9809,"Forest"
"254177",1990,120909,"cls_1",1.5312,1.053,47.7521,115.1974,"Forest"
"254178",1990,120919,"cls_1",0.5104,1.0261,3.8888,63.9,"Forest"
"254179",1990,120920,"cls_1",19.8036,1.2012,76.1832,63.9,"Forest"
"254180",1990,120921,"cls_1",0.2042,1.0909,16.2775,101.0348,"Forest"
"254181",1990,120922,"cls_1",1.0208,1.0509,115.2276,71.4424,"Forest"
"254182",1990,120923,"cls_1",18.2724,1.1679,274.86,63.9,"Forest"
"254183",1990,120924,"cls_1",0.9187,1.0338,11.7576,135.5524,"Forest"
"254184",1990,120925,"cls_1",0.3062,1.0358,26.2275,63.9,"Forest"
"254185",1990,120926,"cls_1",8.7789,1.0958,10.9089,63.9,"Forest"
"254186",1990,120935,"cls_1",16.7412,1.1574,865.5463,127.8,"Forest"
"254187",1990,120940,"cls_1",0.1021,1,22.2871,255.6,"Forest"
"254188",1990,120941,"cls_1",3.4707,1.1676,29.8855,63.9,"Forest"
"254189",1990,120942,"cls_1",1.4291,1.1154,30.2975,63.9,"Forest"
"254190",1990,120944,"cls_1",0.7146,1.0631,8.1655,316.2889,"Forest"
"254191",1990,120950,"cls_1",2.3478,1.0889,98523.0545,63.9,"Forest"
"254192",1990,120957,"cls_1",1.225,1.078,10.6305,135.5524,"Forest"
"254193",1990,120958,"cls_1",0.4083,1,15.8625,71.4424,"Forest"
"254194",1990,120959,"cls_1",1.7354,1.1226,13.5997,294.5644,"Forest"
"254195",1990,120960,"cls_1",1.327,1.0467,60.3634,101.0348,"Forest"
"254196",1990,120962,"cls_1",1.8374,1.0706,3.2683,63.9,"Forest"
"254197",1990,120968,"cls_1",1.9395,1.123,52.0712,115.1974,"Forest"
"254198",1990,120970,"cls_1",0.1021,1,519.2686,63.9,"Forest"
"254199",1990,120977,"cls_1",0.1021,1,4.866,63.9,"Forest"
"254200",1990,120979,"cls_1",0.5104,1.0688,8.5843,204.5798,"Forest"
"254201",1990,120980,"cls_1",0.8166,1.0769,16.8647,214.3271,"Forest"
"254202",1990,120981,"cls_1",1.225,1.0982,52.7481,71.4424,"Forest"
"254203",1990,120982,"cls_1",2.0416,1.0754,119.3948,63.9,"Forest"
"254204",1990,120985,"cls_1",0.8166,1.1031,4083.9214,71.4424,"Forest"
"254205",1990,120991,"cls_1",1.6333,1.1001,574.44,63.9,"Forest"
"254206",1990,120997,"cls_1",6.1248,1.1426,9.8188,351.45,"Forest"
"254207",1990,120998,"cls_1",12.0455,1.0662,14.161,101.0348,"Forest"
"254208",1990,120999,"cls_1",1.1229,1.1085,26.117,63.9,"Forest"
"254209",1990,121000,"cls_1",40.4238,1.1022,2.323,159.75,"Forest"
"254210",1990,121006,"cls_1",0.1021,1,1680.9458,115.1974,"Forest"
"254211",1990,121012,"cls_1",0.2042,1.0155,46.4946,63.9,"Forest"
"254212",1990,121014,"cls_1",4.2874,1.0509,9.1351,95.85,"Forest"
"254213",1990,121019,"cls_1",0.1021,1,4.1374,71.4424,"Forest"
"254214",1990,121024,"cls_1",5.4103,1.1264,61.3586,71.4424,"Forest"
"254215",1990,121025,"cls_1",0.4083,1.0537,10.9235,71.4424,"Forest"
"254216",1990,121026,"cls_1",2.3478,1.0889,28.9292,63.9,"Forest"
"254217",1990,121030,"cls_1",0.1021,1,141.1169,63.9,"Forest"
"254218",1990,121033,"cls_1",0.6125,1.0819,34649.2042,159.75,"Forest"
"254219",1990,121036,"cls_1",16.0266,1.1119,8861.436,115.1974,"Forest"
"254220",1990,121039,"cls_1",0.9187,1.0889,79208.3302,71.4424,"Forest"
"254221",1990,121043,"cls_1",0.8166,1.0131,400.6379,63.9,"Forest"
"254222",1990,121050,"cls_1",3.777,1.1894,17.793,63.9,"Forest"
"254223",1990,121052,"cls_1",1.8374,1.012,10.51,135.5524,"Forest"
"254224",1990,121054,"cls_1",0.4083,1.0537,13.4853,142.8847,"Forest"
"254225",1990,121055,"cls_1",1.0208,1.1388,39.8632,71.4424,"Forest"
"254226",1990,121061,"cls_1",16.7412,1.1178,67233.9873,63.9,"Forest"
"254227",1990,121069,"cls_1",0.5104,1.105,3.4119,71.4424,"Forest"
"254228",1990,121074,"cls_1",5.5123,1.0564,17.0723,71.4424,"Forest"
"254229",1990,121075,"cls_1",1.8374,1.0706,43.212,71.4424,"Forest"
"254230",1990,121076,"cls_1",0.1021,1,6.683,142.8847,"Forest"
"254231",1990,121078,"cls_1",5.3082,1.1682,21.0794,223.65,"Forest"
"254232",1990,121079,"cls_1",0.9187,1.063,22.3339,90.3682,"Forest"
"254233",1990,121081,"cls_1",9.5955,1.0577,71.849,63.9,"Forest"
"254234",1990,121082,"cls_1",15.8224,1.0419,5.1427,587.3936,"Forest"
"254235",1990,121092,"cls_1",126.5795,1.1918,1952.8208,71.4424,"Forest"
"254236",1990,121094,"cls_1",1.7354,1.1084,60.5281,63.9,"Forest"
"254237",1990,121095,"cls_1",16.9453,1.1376,74.7876,90.3682,"Forest"
"254238",1990,121101,"cls_1",0.1021,1,59.416,71.4424,"Forest"
"254239",1990,121102,"cls_1",0.7146,1.0631,21.2387,63.9,"Forest"
"254240",1990,121103,"cls_1",1.8374,1.0335,14.2769,135.5524,"Forest"
"254241",1990,121104,"cls_1",0.5104,1.0261,7.472,372.5978,"Forest"
"254242",1990,121105,"cls_1",0.3062,1.0358,36.1161,63.9,"Forest"
"254243",1990,121106,"cls_1",11.433,1.0814,42.5824,95.85,"Forest"
"254244",1990,121107,"cls_1",1.0208,1.0993,20.5953,225.9206,"Forest"
"254245",1990,121108,"cls_1",2.1437,1.085,8.1162,142.8847,"Forest"
"254246",1990,121109,"cls_1",10.5143,1.0787,97.3779,71.4424,"Forest"
"254247",1990,121110,"cls_1",2.8582,1.0545,2.1854,429.8433,"Forest"
"254248",1990,121111,"cls_1",1.1229,1.1085,17.5293,159.75,"Forest"
"254249",1990,121115,"cls_1",3.5728,1.0576,159.2799,255.6,"Forest"
"254250",1990,121116,"cls_1",1.4291,1.0606,234.7847,223.65,"Forest"
"254251",1990,121120,"cls_1",9.9018,1.1817,67228.638,63.9,"Forest"
"254252",1990,121131,"cls_1",0.2042,1.0155,94.4999,63.9,"Forest"
"254253",1990,121132,"cls_1",0.1021,1,17.5453,101.0348,"Forest"
"254254",1990,121133,"cls_1",102.3865,1.2218,104.0617,63.9,"Forest"
"254255",1990,121134,"cls_1",0.1021,1,10.9456,71.4424,"Forest"
"254256",1990,121135,"cls_1",3.3686,1.0965,11.3152,101.0348,"Forest"
"254257",1990,121136,"cls_1",7.2477,1.1453,34.93,63.9,"Forest"
"254258",1990,121138,"cls_1",0.5104,1.0261,5.4746,289.3196,"Forest"
"254259",1990,121140,"cls_1",5.5123,1.1114,5.4302,63.9,"Forest"
"254260",1990,121141,"cls_1",0.6125,1.0819,64.8692,63.9,"Forest"
"254261",1990,121158,"cls_1",2.3478,1.0752,31.4471,71.4424,"Forest"
"254262",1990,121159,"cls_1",0.7146,1.1197,26.6926,225.9206,"Forest"
"254263",1990,121160,"cls_1",0.1021,1,31.6076,63.9,"Forest"
"254264",1990,121161,"cls_1",0.7146,1.0932,9.9394,186.2989,"Forest"
"254265",1990,121162,"cls_1",1.0208,1.022,5.6642,314.671,"Forest"
"254266",1990,121163,"cls_1",1.225,1.1495,55.1927,90.3682,"Forest"
"254267",1990,121164,"cls_1",1.225,1.1167,15.8244,63.9,"Forest"
"254268",1990,121165,"cls_1",2.3478,1.0752,2.4226,479.25,"Forest"
"254269",1990,121168,"cls_1",2.1437,1.0701,287.1675,135.5524,"Forest"
"254270",1990,121187,"cls_1",0.1021,1,17.1196,63.9,"Forest"
"254271",1990,121188,"cls_1",0.7146,1.0631,35.5199,63.9,"Forest"
"254272",1990,121189,"cls_1",1.0208,1.0764,114.4335,71.4424,"Forest"
"254273",1990,121190,"cls_1",0.7146,1.0631,21.8667,101.0348,"Forest"
"254274",1990,121191,"cls_1",1.4291,1.0805,10.4007,186.2989,"Forest"
"254275",1990,121192,"cls_1",1.4291,1.0606,9.2415,294.5644,"Forest"
"254276",1990,121195,"cls_1",0.3062,1.0358,727.4901,63.9,"Forest"
"254277",1990,121202,"cls_1",1.7354,1.0933,69.64,159.75,"Forest"
"254278",1990,121204,"cls_1",11.8413,1.1442,5.6995,272.9809,"Forest"
"254279",1990,121205,"cls_1",1.4291,1.1154,6.3102,287.55,"Forest"
"254280",1990,121209,"cls_1",5.8186,1.1532,7.1525,339.6332,"Forest"
"254281",1990,121210,"cls_1",0.1021,1,20.4725,101.0348,"Forest"
"254282",1990,121211,"cls_1",1.0208,1.0509,12.9272,127.8,"Forest"
"254283",1990,121213,"cls_1",2.0416,1.1814,8.0675,194.3443,"Forest"
"254284",1990,121214,"cls_1",18.4765,1.092,10.0923,71.4424,"Forest"
"254285",1990,121221,"cls_1",1.4291,1.0805,10776.9378,90.3682,"Forest"
"254286",1990,121232,"cls_1",0.7146,1.0283,12.9835,63.9,"Forest"
"254287",1990,121238,"cls_1",1.5312,1.053,4.289,426.2662,"Forest"
"254288",1990,121242,"cls_1",5.0019,1.0564,1.4929,1129.6031,"Forest"
"254289",1990,121250,"cls_1",0.6125,1.0819,67885.0872,63.9,"Forest"
"254290",1990,121252,"cls_1",2.7562,1.0718,20962.7986,95.85,"Forest"
"254291",1990,121253,"cls_1",0.8166,1.0769,16817.3095,127.8,"Forest"
"254292",1990,121260,"cls_1",0.5104,1.0688,12.2136,71.4424,"Forest"
"254293",1990,121261,"cls_1",0.7146,1.0283,11.9389,314.671,"Forest"
"254294",1990,121262,"cls_1",0.7146,1.0932,7.575,127.8,"Forest"
"254295",1990,121266,"cls_1",0.7146,1.0631,3.7272,600.286,"Forest"
"254296",1990,121270,"cls_1",0.2042,1.0155,597.3781,63.9,"Forest"
"254297",1990,121274,"cls_1",233.7638,1.1974,76.8212,63.9,"Forest"
"254298",1990,121279,"cls_1",2.0416,1.0903,14.5756,71.4424,"Forest"
"254299",1990,121280,"cls_1",1.6333,1.046,24.0579,63.9,"Forest"
"254300",1990,121281,"cls_1",0.1021,1,30.8989,63.9,"Forest"
"254301",1990,121282,"cls_1",0.8166,1.0769,12.044,101.0348,"Forest"
"254302",1990,121283,"cls_1",16.9453,1.0688,286.7626,63.9,"Forest"
"254303",1990,121284,"cls_1",39.6071,1.2175,27.5393,71.4424,"Forest"
"254304",1990,121285,"cls_1",0.2042,1.0155,18.2819,90.3682,"Forest"
"254305",1990,121294,"cls_1",4.1853,1.1835,29.1792,63.9,"Forest"
"254306",1990,121295,"cls_1",13.985,1.156,277.864,63.9,"Forest"
"254307",1990,121296,"cls_1",0.8166,1.0769,12.4584,101.0348,"Forest"
"254308",1990,121298,"cls_1",4.4915,1.0766,7.75,101.0348,"Forest"
"254309",1990,121299,"cls_1",1.0208,1.0764,10.0088,101.0348,"Forest"
"254310",1990,121300,"cls_1",1.0208,1.0509,10.1024,131.7332,"Forest"
"254311",1990,121302,"cls_1",0.6125,1.0047,7.0725,63.9,"Forest"
"254312",1990,121303,"cls_1",1.0208,1.022,5.8463,63.9,"Forest"
"254313",1990,121310,"cls_1",0.1021,1,39800.1932,63.9,"Forest"
"254314",1990,121311,"cls_1",4.5936,1.1436,14477.3945,63.9,"Forest"
"254315",1990,121318,"cls_1",0.6125,1.0819,13.8844,63.9,"Forest"
"254316",1990,121319,"cls_1",0.1021,1,22.4741,63.9,"Forest"
"254317",1990,121320,"cls_1",6.329,1.1899,95.8415,63.9,"Forest"
"254318",1990,121321,"cls_1",54.9192,1.2052,76.6927,71.4424,"Forest"
"254319",1990,121322,"cls_1",0.9187,1.112,14.3847,71.4424,"Forest"
"254320",1990,121325,"cls_1",2.7562,1.1467,13.4174,90.3682,"Forest"
"254321",1990,121328,"cls_1",1.4291,1.0987,7869.3969,63.9,"Forest"
"254322",1990,121329,"cls_1",0.6125,1.0819,53767.483,71.4424,"Forest"
"254323",1990,121331,"cls_1",1.0208,1.0509,2898.6253,71.4424,"Forest"
"254324",1990,121336,"cls_1",0.1021,1,16.385,71.4424,"Forest"
"254325",1990,121341,"cls_1",0.3062,1.0358,99.4751,101.0348,"Forest"
"254326",1990,121342,"cls_1",1.225,1.078,31.9961,101.0348,"Forest"
"254327",1990,121344,"cls_1",14.2912,1.1045,65.7658,63.9,"Forest"
"254328",1990,121349,"cls_1",0.4083,1.0537,344.8142,71.4424,"Forest"
"254329",1990,121350,"cls_1",0.4083,1.0537,427.2977,71.4424,"Forest"
"254330",1990,121353,"cls_1",16.537,1.1312,98566.6953,63.9,"Forest"
"254331",1990,121354,"cls_1",0.7146,1.0631,98891.0848,63.9,"Forest"
"254332",1990,121358,"cls_1",0.9187,1.0889,4.931,71.4424,"Forest"
"254333",1990,121361,"cls_1",0.1021,1,54.0342,63.9,"Forest"
"254334",1990,121362,"cls_1",0.2042,1.0155,4.4793,357.2119,"Forest"
"254335",1990,121363,"cls_1",2.9603,1.1202,146.7425,95.85,"Forest"
"254336",1990,121364,"cls_1",1.327,1.0467,12.7629,101.0348,"Forest"
"254337",1990,121365,"cls_1",1.7354,1.1084,21.0673,71.4424,"Forest"
"254338",1990,121367,"cls_1",1.0208,1.1561,16.1792,516.168,"Forest"
"254339",1990,121368,"cls_1",0.2042,1.0155,10.9998,63.9,"Forest"
"254340",1990,121369,"cls_1",6.2269,1.1704,29.7082,131.7332,"Forest"
"254341",1990,121381,"cls_1",12.658,1.1235,33607.6926,63.9,"Forest"
"254342",1990,121387,"cls_1",2.3478,1.1358,12.0895,71.4424,"Forest"
"254343",1990,121390,"cls_1",0.7146,1.1197,16.5023,223.65,"Forest"
"254344",1990,121391,"cls_1",2.6541,1.1003,31.5156,131.7332,"Forest"
"254345",1990,121393,"cls_1",0.1021,1,10.2884,71.4424,"Forest"
"254346",1990,121394,"cls_1",1.1229,1.1085,17.7238,63.9,"Forest"
"254347",1990,121403,"cls_1",273.7792,1.1278,67213.9523,63.9,"Forest"
"254348",1990,121407,"cls_1",0.8166,1.1031,10.4462,115.1974,"Forest"
